,,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
Output_1,3,1.8264074325561523,0.6364217731747354,0.09095644950866699,0.03510771204664896,40,1e-05,10,rbf,"{'C': 40, 'epsilon': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.0586392398103334e-08,-2.9171064299620727e-08,-3.115303046054788e-08,-4.529485921182202e-08,-2.773839329688251e-08,-3.27887479333953e-08,6.364314223729499e-09,4
Output_1,4,1.7445242881774903,0.36803169719627893,0.08651132583618164,0.035297907621331434,40,3e-05,4,rbf,"{'C': 40, 'epsilon': 3e-05, 'gamma': 4, 'kernel': 'rbf'}",-3.756800943581202e-08,-5.118164879231246e-08,-4.48274963148686e-08,-3.517280321454233e-08,-4.6735482826250626e-08,-4.3097088116757206e-08,5.915358859485171e-09,40
Output_1,5,1.3109234809875487,0.2590383394717124,0.0575098991394043,0.018607943626943336,40,3e-05,6,rbf,"{'C': 40, 'epsilon': 3e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.087104283524668e-08,-3.7685026025336375e-08,-3.777659760950849e-08,-2.6348857083779795e-08,-3.047044918611086e-08,-3.2630394547996444e-08,4.455358586059612e-09,3
Output_1,6,1.5842996120452881,0.11331680803746809,0.06839513778686523,0.013780951587693699,40,3e-05,8,rbf,"{'C': 40, 'epsilon': 3e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.2696776796837874e-08,-3.964705776131593e-08,-3.336447393359461e-08,-3.7253779417032525e-08,-2.888654951805418e-08,-3.436972748536702e-08,3.742793334311066e-09,14
Output_1,7,1.2792559146881104,0.33582595018428263,0.05900931358337402,0.021327866563229863,40,3e-05,10,rbf,"{'C': 40, 'epsilon': 3e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.333257401104684e-08,-2.993514748336263e-08,-3.9313847057817064e-08,-3.224171211204977e-08,-3.46195810265783e-08,-3.388857233817092e-08,3.1182953776997836e-09,12
Output_1,8,1.3524155139923095,0.18056789270201629,0.056806755065917966,0.010504296994169835,40,5e-05,4,rbf,"{'C': 40, 'epsilon': 5e-05, 'gamma': 4, 'kernel': 'rbf'}",-3.759760438729168e-08,-5.757776573557185e-08,-4.405343797327733e-08,-3.5682884411118676e-08,-4.718006984474469e-08,-4.4418352470400847e-08,7.794375017376294e-09,41
Output_1,9,1.7921867847442627,0.23512711318651125,0.07318124771118165,0.008952350269088841,40,5e-05,6,rbf,"{'C': 40, 'epsilon': 5e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.4662620278346636e-08,-5.101457217760623e-08,-6.082480858546136e-08,-3.894220407026809e-08,-4.34543116571664e-08,-4.577970335376975e-08,9.268305369762327e-09,46
Output_1,10,1.4547578811645507,0.16967856334021042,0.06657695770263672,0.02209078299438782,40,5e-05,8,rbf,"{'C': 40, 'epsilon': 5e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.0819979923861665e-08,-4.7351293617771e-08,-4.577110011218667e-08,-4.4611722579777946e-08,-3.837434840738083e-08,-4.138568892819562e-08,6.098031521444668e-09,36
Output_1,11,1.321118211746216,0.3935948011889515,0.0797654151916504,0.04053076608428654,40,5e-05,10,rbf,"{'C': 40, 'epsilon': 5e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.729955850954746e-08,-3.071869219597846e-08,-4.039893750385637e-08,-4.410848973572831e-08,-3.322989537787325e-08,-3.715111466459678e-08,4.810976536215507e-09,25
Output_1,12,0.8008140087127685,0.1355213845053755,0.04615926742553711,0.011345662923216109,40,0.0001,4,rbf,"{'C': 40, 'epsilon': 0.0001, 'gamma': 4, 'kernel': 'rbf'}",-4.4041925265520607e-08,-5.6519753399432213e-08,-5.952074444998348e-08,-5.0077080203573845e-08,-4.869581230790661e-08,-5.1771063125283344e-08,5.561905028643325e-09,54
Output_1,13,1.3022998809814452,0.1724050110176448,0.05383315086364746,0.014631106759473088,40,0.0001,6,rbf,"{'C': 40, 'epsilon': 0.0001, 'gamma': 6, 'kernel': 'rbf'}",-6.340470897052268e-08,-6.21002217775282e-08,-6.398327274039561e-08,-4.8779820848952416e-08,-5.2022586896556895e-08,-5.8058122246791164e-08,6.3646921429978315e-09,63
Output_1,14,0.9931978702545166,0.2766075593072368,0.03540191650390625,0.00528161563906309,40,0.0001,8,rbf,"{'C': 40, 'epsilon': 0.0001, 'gamma': 8, 'kernel': 'rbf'}",-4.6176330127669546e-08,-5.294445401929378e-08,-4.500187589399475e-08,-4.248151170683961e-08,-4.3391702627216343e-08,-4.5999174875002805e-08,3.6996150426988715e-09,47
Output_1,15,0.9025752067565918,0.16433397909731184,0.043686962127685545,0.004091779365586907,40,0.0001,10,rbf,"{'C': 40, 'epsilon': 0.0001, 'gamma': 10, 'kernel': 'rbf'}",-5.720987887327407e-08,-5.1673159029270074e-08,-5.528233084645258e-08,-5.271169838671422e-08,-4.912037910922653e-08,-5.31994892489875e-08,2.8152519409799536e-09,55
Output_1,16,2.193113422393799,0.5024856266123586,0.08839850425720215,0.019291614717909685,50,1e-05,4,rbf,"{'C': 50, 'epsilon': 1e-05, 'gamma': 4, 'kernel': 'rbf'}",-3.730843993030271e-08,-4.5462481522486654e-08,-3.45253601242879e-08,-2.909313236901139e-08,-3.372939909770063e-08,-3.602376260875786e-08,5.408932611880058e-09,24
Output_1,17,2.0032979965209963,0.15641715725499142,0.06625165939331054,0.009230957020431781,50,1e-05,6,rbf,"{'C': 50, 'epsilon': 1e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.6179321428938645e-08,-4.230042492707783e-08,-3.8195202720416805e-08,-3.7000394361427536e-08,-2.493947622910065e-08,-3.572296393339229e-08,5.787895221483262e-09,18
Output_1,18,1.6353883743286133,0.405273183453496,0.055714988708496095,0.010186476981471574,50,1e-05,8,rbf,"{'C': 50, 'epsilon': 1e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.0939729219886247e-08,-3.0686060934275614e-08,-4.0569212269466246e-08,-2.536965318183912e-08,-4.069443932420245e-08,-3.3651818985933934e-08,6.036460108286072e-09,8
Output_1,19,1.7899841785430908,0.21699565452532454,0.06760101318359375,0.004611681902810567,50,1e-05,10,rbf,"{'C': 50, 'epsilon': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",-2.595079999745974e-08,-4.435470188376532e-08,-4.6620545808784746e-08,-4.233573209101613e-08,-3.1282385097732146e-08,-3.8108832975751614e-08,8.046675915324121e-09,26
Output_1,20,1.1873547554016113,0.22187324561666452,0.04732413291931152,0.006063185406864136,50,3e-05,4,rbf,"{'C': 50, 'epsilon': 3e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.79472845845393e-08,-5.54133682386327e-08,-3.927189684650517e-08,-4.2591848286128953e-08,-4.251585285785317e-08,-4.5548050162731865e-08,5.663996416475013e-09,43
Output_1,21,1.6127605438232422,0.11652789820479326,0.06902246475219727,0.008001359737181317,50,3e-05,6,rbf,"{'C': 50, 'epsilon': 3e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.727200495500733e-08,-4.0342015134715084e-08,-3.656599805130385e-08,-4.110383140967597e-08,-3.9380267456241726e-08,-3.893282340138879e-08,1.7469678557541406e-09,30
Output_1,22,1.3437110424041747,0.33999722193813314,0.05151185989379883,0.015436271977283695,50,3e-05,8,rbf,"{'C': 50, 'epsilon': 3e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.324539348614709e-08,-3.243623586188182e-08,-3.828919607247456e-08,-4.058600207049684e-08,-2.4845269509507167e-08,-3.38804194001015e-08,5.450229504256354e-09,11
Output_1,23,1.8227330684661864,0.4219025415166234,0.09142842292785644,0.01538393603703417,50,3e-05,10,rbf,"{'C': 50, 'epsilon': 3e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.549548414716232e-08,-3.063289449586672e-08,-3.846175530643653e-08,-2.8890564741387342e-08,-3.1557945880247746e-08,-3.3007728914220136e-08,3.4821855255650113e-09,5
Output_1,24,1.4711126327514648,0.21445371374265626,0.06151266098022461,0.013382521808979865,50,5e-05,4,rbf,"{'C': 50, 'epsilon': 5e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.683286455963836e-08,-4.981784892325581e-08,-4.536027583905688e-08,-3.3628428589981515e-08,-3.822939828974696e-08,-4.277376324033591e-08,5.951031721023445e-09,39
Output_1,25,1.9005174160003662,0.35350636063397745,0.0695298194885254,0.008681064011914161,50,5e-05,6,rbf,"{'C': 50, 'epsilon': 5e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.8849360589950684e-08,-3.263730466309062e-08,-3.9965179405715264e-08,-4.0137875943969815e-08,-4.2570519656480524e-08,-4.083204805184138e-08,5.2093519602023235e-09,35
Output_1,26,1.5293426990509034,0.20514258096501367,0.05843915939331055,0.006824487485384624,50,5e-05,8,rbf,"{'C': 50, 'epsilon': 5e-05, 'gamma': 8, 'kernel': 'rbf'}",-4.197864534860991e-08,-3.4708464837412557e-08,-4.1950987568414934e-08,-3.3281932329712284e-08,-3.881712785510229e-08,-3.81474315878504e-08,3.6081381739022128e-09,27
Output_1,27,1.6254083633422851,0.1718754698747077,0.06129741668701172,0.007275651824103421,50,5e-05,10,rbf,"{'C': 50, 'epsilon': 5e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.729955850954746e-08,-3.071869219597846e-08,-3.551190209581689e-08,-4.410848973572831e-08,-3.228523049837649e-08,-3.5984774607089525e-08,4.676863546999872e-09,21
Output_1,28,0.6755612850189209,0.18976265904481435,0.028573274612426758,0.0006770390991854103,50,0.0001,4,rbf,"{'C': 50, 'epsilon': 0.0001, 'gamma': 4, 'kernel': 'rbf'}",-5.215349054181336e-08,-6.818586809618357e-08,-5.957609274519388e-08,-5.1171914062186845e-08,-5.955793248486051e-08,-5.8129059586047637e-08,6.154417590264091e-09,64
Output_1,29,1.2814128875732422,0.08991106547669474,0.04346733093261719,0.0036778549187772677,50,0.0001,6,rbf,"{'C': 50, 'epsilon': 0.0001, 'gamma': 6, 'kernel': 'rbf'}",-6.340470897052268e-08,-5.643976116796287e-08,-5.5220591270067635e-08,-5.587765584549663e-08,-5.104876536559943e-08,-5.639829652392985e-08,3.984145446226526e-09,61
Output_1,30,1.19474458694458,0.11678501644297054,0.0484865665435791,0.0027125427274640804,50,0.0001,8,rbf,"{'C': 50, 'epsilon': 0.0001, 'gamma': 8, 'kernel': 'rbf'}",-4.6176330127669546e-08,-4.0303213729490574e-08,-4.762147592829902e-08,-4.830901645340564e-08,-4.782500928755798e-08,-4.604700910528455e-08,2.95854075225319e-09,48
Output_1,31,0.7592302322387695,0.12780384162309813,0.03494482040405274,0.0066780383996449645,50,0.0001,10,rbf,"{'C': 50, 'epsilon': 0.0001, 'gamma': 10, 'kernel': 'rbf'}",-5.720987887327407e-08,-5.1673159029270074e-08,-5.528233084645258e-08,-5.271169838671422e-08,-4.912037910922653e-08,-5.31994892489875e-08,2.8152519409799536e-09,55
Output_1,32,2.2229519844055177,0.31410998127328615,0.08413505554199219,0.018281420613111568,60,1e-05,4,rbf,"{'C': 60, 'epsilon': 1e-05, 'gamma': 4, 'kernel': 'rbf'}",-3.569813208363024e-08,-3.6238250616007606e-08,-3.474049926392213e-08,-3.841569713382179e-08,-3.400255294825571e-08,-3.5819026409127494e-08,1.5096926748880035e-09,20
Output_1,33,2.047556161880493,0.1647359920208805,0.07470731735229492,0.013887796573129163,60,1e-05,6,rbf,"{'C': 60, 'epsilon': 1e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.866649544634131e-08,-3.43332145697984e-08,-3.304265782865406e-08,-3.7293104989376015e-08,-2.7198232381894334e-08,-3.410674104321282e-08,3.9963816305133e-09,13
Output_1,34,1.7410696029663086,0.5328027317612655,0.06394152641296387,0.02649136437885606,60,1e-05,8,rbf,"{'C': 60, 'epsilon': 1e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.465387823794241e-08,-3.4370508278106955e-08,-2.689131288233955e-08,-4.077647409553332e-08,-4.116137585955494e-08,-3.557070987069543e-08,5.2147583558731095e-09,17
Output_1,35,1.930049467086792,0.14189900417286586,0.11290640830993652,0.04247336959511098,60,1e-05,10,rbf,"{'C': 60, 'epsilon': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",-2.5850225351518864e-08,-2.9558627917281486e-08,-3.767051158657917e-08,-4.233573209101613e-08,-3.350226604833416e-08,-3.3783472598945954e-08,5.81575474221859e-09,10
Output_1,36,1.2469996452331542,0.34168584945511365,0.0461216926574707,0.01056421107940932,60,3e-05,4,rbf,"{'C': 60, 'epsilon': 3e-05, 'gamma': 4, 'kernel': 'rbf'}",-3.856215659471768e-08,-4.715475040129097e-08,-4.438539468862229e-08,-4.4471437810824915e-08,-3.706154858221309e-08,-4.232705761553379e-08,3.848163214796985e-09,38
Output_1,37,1.8263102054595948,0.35562974003061554,0.06275544166564942,0.01079956746771011,60,3e-05,6,rbf,"{'C': 60, 'epsilon': 3e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.7800438740615164e-08,-3.990038631678729e-08,-4.302593269606458e-08,-4.654388996278678e-08,-4.3895107052066766e-08,-4.223315095366412e-08,3.068022170182267e-09,37
Output_1,38,1.344834327697754,0.3851982978048437,0.04793825149536133,0.007432632502736076,60,3e-05,8,rbf,"{'C': 60, 'epsilon': 3e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.324539348614709e-08,-3.24724239177388e-08,-3.835270948641249e-08,-3.3057123909883334e-08,-3.646911188716178e-08,-3.47193525374687e-08,2.291165119225371e-09,15
Output_1,39,1.7017350673675538,0.18048160170231847,0.07748780250549317,0.013326609527555423,60,3e-05,10,rbf,"{'C': 60, 'epsilon': 3e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.549548414716232e-08,-3.063289449586672e-08,-3.846175530643653e-08,-2.8890564741387342e-08,-3.1557945880247746e-08,-3.3007728914220136e-08,3.4821855255650113e-09,5
Output_1,40,1.0621071338653565,0.13053124595309698,0.05963864326477051,0.02970451501849808,60,5e-05,4,rbf,"{'C': 60, 'epsilon': 5e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.390312029859958e-08,-5.5552338787975714e-08,-5.505467414107569e-08,-3.325454009098824e-08,-3.8392328043482426e-08,-4.523140027242433e-08,8.888204518208818e-09,42
Output_1,41,1.7245498657226563,0.39124786323787275,0.06536269187927246,0.011410928750861594,60,5e-05,6,rbf,"{'C': 60, 'epsilon': 5e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.8849360589950684e-08,-4.4762028115514095e-08,-5.2612729713037985e-08,-4.100473532203274e-08,-4.083445410316087e-08,-4.5612661568739274e-08,4.566508572852534e-09,45
Output_1,42,1.909309196472168,0.18734829171372874,0.0819312572479248,0.009497138047660541,60,5e-05,8,rbf,"{'C': 60, 'epsilon': 5e-05, 'gamma': 8, 'kernel': 'rbf'}",-4.197864534860991e-08,-4.51298981594682e-08,-5.084145679863385e-08,-3.164668907104925e-08,-2.8520341723269978e-08,-3.962340622020624e-08,8.35008169193646e-09,31
Output_1,43,1.4809902667999268,0.1607227141229578,0.07122068405151367,0.02109464061607897,60,5e-05,10,rbf,"{'C': 60, 'epsilon': 5e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.729955850954746e-08,-3.071869219597846e-08,-3.551190209581689e-08,-4.410848973572831e-08,-3.228523049837649e-08,-3.5984774607089525e-08,4.676863546999872e-09,21
Output_1,44,0.8230978965759277,0.2658828635044577,0.050580930709838864,0.0364275860241085,60,0.0001,4,rbf,"{'C': 60, 'epsilon': 0.0001, 'gamma': 4, 'kernel': 'rbf'}",-5.215349054181336e-08,-6.266626086512032e-08,-6.508321167293639e-08,-4.654747777462931e-08,-5.164469464418112e-08,-5.56190270997361e-08,7.061622513827767e-09,59
Output_1,45,1.0922115802764893,0.20857649586360244,0.039137077331542966,0.0025450795945697034,60,0.0001,6,rbf,"{'C': 60, 'epsilon': 0.0001, 'gamma': 6, 'kernel': 'rbf'}",-6.340470897052268e-08,-5.468054680579735e-08,-6.342525352686072e-08,-4.519287849760619e-08,-5.24289413598679e-08,-5.582646583213097e-08,6.944074107462606e-09,60
Output_1,46,1.3832261562347412,0.17508204774889816,0.07075700759887696,0.029582840523505072,60,0.0001,8,rbf,"{'C': 60, 'epsilon': 0.0001, 'gamma': 8, 'kernel': 'rbf'}",-4.6176330127669546e-08,-4.0303213729490574e-08,-4.762147592829902e-08,-4.830901645340564e-08,-4.782500928755798e-08,-4.604700910528455e-08,2.95854075225319e-09,48
Output_1,47,0.8225027084350586,0.18380457774551512,0.033739137649536136,0.006410277504931509,60,0.0001,10,rbf,"{'C': 60, 'epsilon': 0.0001, 'gamma': 10, 'kernel': 'rbf'}",-5.720987887327407e-08,-5.1673159029270074e-08,-5.528233084645258e-08,-5.271169838671422e-08,-4.912037910922653e-08,-5.31994892489875e-08,2.8152519409799536e-09,55
Output_1,48,1.905980920791626,0.38918218900088586,0.08312740325927734,0.015204120066929259,70,1e-05,4,rbf,"{'C': 70, 'epsilon': 1e-05, 'gamma': 4, 'kernel': 'rbf'}",-3.372313705329502e-08,-4.814012277421774e-08,-4.666277877707313e-08,-3.409940427537931e-08,-3.679116195415409e-08,-3.988332096682386e-08,6.246580341102448e-09,34
Output_1,49,2.1324747085571287,0.32728282327574604,0.06611909866333007,0.007737419870068864,70,1e-05,6,rbf,"{'C': 70, 'epsilon': 1e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.394362906329327e-08,-3.3959318231027405e-08,-5.0618569643812574e-08,-3.3604080271485e-08,-4.653819369373516e-08,-3.973275818067068e-08,7.337876551672087e-09,33
Output_1,50,2.3227840423583985,0.3107237488744365,0.09966621398925782,0.02106055993147565,70,1e-05,8,rbf,"{'C': 70, 'epsilon': 1e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.465387823794241e-08,-3.4370508278106955e-08,-3.56609598715543e-08,-4.077647409553332e-08,-2.32939397551373e-08,-3.375115204765485e-08,5.719341246092e-09,9
Output_1,51,1.8392545223236083,0.12899480087256354,0.07090539932250976,0.0032040727710575256,70,1e-05,10,rbf,"{'C': 70, 'epsilon': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.088294492288432e-08,-2.9558627917281486e-08,-3.767051158657917e-08,-4.233573209101613e-08,-3.350226604833416e-08,-3.479001651321905e-08,4.680299387051624e-09,16
Output_1,52,1.3179519176483154,0.32398597611244234,0.05103878974914551,0.013557249114676496,70,3e-05,4,rbf,"{'C': 70, 'epsilon': 3e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.688811317222524e-08,-5.602075224485035e-08,-3.9089241239005e-08,-3.6490042516922256e-08,-5.187749479077681e-08,-4.607312879275593e-08,7.401625557347895e-09,51
Output_1,53,1.9629785537719726,0.14257640617916076,0.06785373687744141,0.01124206802456355,70,3e-05,6,rbf,"{'C': 70, 'epsilon': 3e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.227261242811305e-08,-4.534524572838014e-08,-4.5179224083893103e-08,-3.934045381982655e-08,-2.9045690690686227e-08,-3.8236645350179815e-08,6.6331489987303134e-09,28
Output_1,54,1.2987484455108642,0.34880000218962914,0.047726678848266604,0.005957402643376703,70,3e-05,8,rbf,"{'C': 70, 'epsilon': 3e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.324539348614709e-08,-3.24724239177388e-08,-3.835270948641249e-08,-3.3057123909883334e-08,-2.342522572475872e-08,-3.2110575304988085e-08,4.831443623886449e-09,2
Output_1,55,1.951076602935791,0.454489063468098,0.09010462760925293,0.02033298425387163,70,3e-05,10,rbf,"{'C': 70, 'epsilon': 3e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.549548414716232e-08,-3.063289449586672e-08,-3.846175530643653e-08,-2.8890564741387342e-08,-3.1557945880247746e-08,-3.3007728914220136e-08,3.4821855255650113e-09,5
Output_1,56,1.323655366897583,0.13280156128693127,0.0547633171081543,0.0032150936320625148,70,5e-05,4,rbf,"{'C': 70, 'epsilon': 5e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.243298399324947e-08,-4.973514631778338e-08,-5.775175804938092e-08,-4.800868910068868e-08,-3.8944650928829334e-08,-4.7374645677986355e-08,6.467507513379724e-09,52
Output_1,57,1.4373502254486084,0.11493156810894985,0.06168770790100098,0.012712887022666092,70,5e-05,6,rbf,"{'C': 70, 'epsilon': 5e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.8849360589950684e-08,-4.4000553028907995e-08,-5.3007441692529225e-08,-4.312940532045443e-08,-3.9058431360962965e-08,-4.560903839856106e-08,4.834921243446872e-09,44
Output_1,58,1.3012428760528565,0.280424063845654,0.05325946807861328,0.0152888923073316,70,5e-05,8,rbf,"{'C': 70, 'epsilon': 5e-05, 'gamma': 8, 'kernel': 'rbf'}",-4.197864534860991e-08,-4.51298981594682e-08,-5.084145679863385e-08,-3.164668907104925e-08,-2.8520341723269978e-08,-3.962340622020624e-08,8.35008169193646e-09,31
Output_1,59,1.2561850547790527,0.13686947842554742,0.05611729621887207,0.012950494334923644,70,5e-05,10,rbf,"{'C': 70, 'epsilon': 5e-05, 'gamma': 10, 'kernel': 'rbf'}",-3.729955850954746e-08,-3.071869219597846e-08,-3.551190209581689e-08,-4.410848973572831e-08,-3.228523049837649e-08,-3.5984774607089525e-08,4.676863546999872e-09,21
Output_1,60,0.7154629707336426,0.034999033870194034,0.03455810546875,0.0026999528016147366,70,0.0001,4,rbf,"{'C': 70, 'epsilon': 0.0001, 'gamma': 4, 'kernel': 'rbf'}",-5.215349054181336e-08,-5.071133597870488e-08,-5.657218178893019e-08,-4.6385134167634005e-08,-4.5053650894973743e-08,-5.0175158674411234e-08,4.140466531774383e-09,53
Output_1,61,0.9239405632019043,0.1702506933696389,0.04597682952880859,0.026244979208189165,70,0.0001,6,rbf,"{'C': 70, 'epsilon': 0.0001, 'gamma': 6, 'kernel': 'rbf'}",-6.340470897052268e-08,-5.468054680579735e-08,-6.342525352686072e-08,-4.9820915351908344e-08,-5.24289413598679e-08,-5.6752073202991404e-08,5.653504010686533e-09,62
Output_1,62,0.9923304557800293,0.14202326220894929,0.04445395469665527,0.006662263796719448,70,0.0001,8,rbf,"{'C': 70, 'epsilon': 0.0001, 'gamma': 8, 'kernel': 'rbf'}",-4.6176330127669546e-08,-4.0303213729490574e-08,-4.762147592829902e-08,-4.830901645340564e-08,-4.782500928755798e-08,-4.604700910528455e-08,2.95854075225319e-09,48
Output_1,63,0.9757059574127197,0.16979310860517413,0.04353861808776856,0.005381446291076522,70,0.0001,10,rbf,"{'C': 70, 'epsilon': 0.0001, 'gamma': 10, 'kernel': 'rbf'}",-5.720987887327407e-08,-5.1673159029270074e-08,-5.528233084645258e-08,-5.271169838671422e-08,-4.912037910922653e-08,-5.31994892489875e-08,2.8152519409799536e-09,55
Output_2,0,1.4454713344573975,0.2023019793684817,0.045951032638549806,0.010027712378094678,40,1e-05,4,rbf,"{'C': 40, 'epsilon': 1e-05, 'gamma': 4, 'kernel': 'rbf'}",-5.551292123277604e-08,-3.326594987132513e-08,-2.9025728028413122e-08,-3.829155249098086e-08,-2.933528561119855e-08,-3.708628744693875e-08,9.804479826004292e-09,5
Output_2,1,1.5362111568450927,0.2601522012773158,0.0461066722869873,0.005103040321586232,40,1e-05,6,rbf,"{'C': 40, 'epsilon': 1e-05, 'gamma': 6, 'kernel': 'rbf'}",-3.999085248687425e-08,-2.9598602652411277e-08,-2.9897268835121016e-08,-3.5001858861997166e-08,-4.1364117232424345e-08,-3.517054001376561e-08,4.9087297606455616e-09,3
Output_2,2,1.2057631015777588,0.13262117213766986,0.042481088638305665,0.0006620098513184144,40,1e-05,8,rbf,"{'C': 40, 'epsilon': 1e-05, 'gamma': 8, 'kernel': 'rbf'}",-4.327754083318052e-08,-2.8779472675777074e-08,-3.772784255876493e-08,-4.545250294862979e-08,-4.035733703782404e-08,-3.9118939210835273e-08,5.792777302416491e-09,10
Output_2,3,1.1823885440826416,0.07285251496673391,0.04503335952758789,0.0018275654698018224,40,1e-05,10,rbf,"{'C': 40, 'epsilon': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",-4.841602166283008e-08,-3.618295156157579e-08,-4.822370989329834e-08,-3.838744499725127e-08,-3.450850056839815e-08,-4.114372573667073e-08,5.987404122993425e-09,22
Output_2,4,1.1022672176361084,0.13581144455186936,0.03544497489929199,0.0019457717365293033,40,3e-05,4,rbf,"{'C': 40, 'epsilon': 3e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.208023894652376e-08,-3.3959771115100234e-08,-5.048381504347554e-08,-3.256947042639382e-08,-4.2775895884652885e-08,-4.0373838283229245e-08,6.525974706035041e-09,15
Output_2,5,1.0656014919281005,0.12280721600451222,0.03842792510986328,0.0022287859919436874,40,3e-05,6,rbf,"{'C': 40, 'epsilon': 3e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.6157437861670846e-08,-2.937448732776273e-08,-5.634091989528376e-08,-3.543328526872391e-08,-4.0031170796972126e-08,-4.1467460230082674e-08,9.251268896895815e-09,24
Output_2,6,1.0113463401794434,0.06178123653291205,0.03921184539794922,0.002501686160492242,40,3e-05,8,rbf,"{'C': 40, 'epsilon': 3e-05, 'gamma': 8, 'kernel': 'rbf'}",-6.010239135824996e-08,-4.545341926741508e-08,-4.222167246734866e-08,-3.697392711512718e-08,-4.204801448642688e-08,-4.535988493891355e-08,7.854825220561523e-09,40
Output_2,7,1.040151262283325,0.04547905611318061,0.04594869613647461,0.004769492812418044,40,3e-05,10,rbf,"{'C': 40, 'epsilon': 3e-05, 'gamma': 10, 'kernel': 'rbf'}",-5.4803880857386575e-08,-2.8012648887213802e-08,-4.013198638868143e-08,-3.463454970915347e-08,-4.3487769844962165e-08,-4.021416713747949e-08,8.984343638227581e-09,14
Output_2,8,1.0700439453125,0.054348304774719844,0.034634637832641604,0.002703456443268393,40,5e-05,4,rbf,"{'C': 40, 'epsilon': 5e-05, 'gamma': 4, 'kernel': 'rbf'}",-6.408138221041892e-08,-3.9194551774897173e-08,-3.723484680533007e-08,-4.484740848863028e-08,-3.603352066684138e-08,-4.427834198922356e-08,1.0352942235614448e-08,36
Output_2,9,1.0114795207977294,0.07132685958293809,0.03509993553161621,0.000548034951474097,40,5e-05,6,rbf,"{'C': 40, 'epsilon': 5e-05, 'gamma': 6, 'kernel': 'rbf'}",-5.4938793624161536e-08,-3.4038130623709745e-08,-4.052385605823918e-08,-3.337757439586515e-08,-4.763996046184979e-08,-4.210366303276509e-08,8.235100394516242e-09,31
Output_2,10,0.9368514060974121,0.04749904295393128,0.03850712776184082,0.002119000688862439,40,5e-05,8,rbf,"{'C': 40, 'epsilon': 5e-05, 'gamma': 8, 'kernel': 'rbf'}",-4.5997238164575545e-08,-4.4980124616851396e-08,-6.013436819519868e-08,-4.394652304968656e-08,-5.1172683512882194e-08,-4.924618750783887e-08,5.985069311745644e-09,47
Output_2,11,0.9946710586547851,0.08431160853086621,0.04184708595275879,0.0036123768918253155,40,5e-05,10,rbf,"{'C': 40, 'epsilon': 5e-05, 'gamma': 10, 'kernel': 'rbf'}",-5.788424842489737e-08,-3.8936702823825407e-08,-4.0461237024657334e-08,-4.665902492356299e-08,-4.7702161773488466e-08,-4.632867499408631e-08,6.702163161472164e-09,42
Output_2,12,1.2757834434509276,0.3058537018414931,0.04120335578918457,0.015941007237490548,40,0.0001,4,rbf,"{'C': 40, 'epsilon': 0.0001, 'gamma': 4, 'kernel': 'rbf'}",-6.0826116465934e-08,-5.188612569534795e-08,-5.357676849588846e-08,-5.76778024856831e-08,-5.022954051119333e-08,-5.4839270730809365e-08,3.88494979558034e-09,54
